80000, 38, 62622, 54613, 43232, 32361, 22382, 20509, 3208, 1964, 3428, 7, 1000, 2900
130000, 29, 0, 0, 0, 0, 0, 62043, 0, 0, 0, 0, 62043, 16533
200000, 27, 62574, 63814, 65265, 66234, 62356, 55080, 2278, 2473, 2161, 2075, 1973, 2000
50000, 26, 0, -69777, 0, 0, 0, 0, 0, 70000, 0, 0, 0, 0
270000, 31, 177003, 175642, 198983, 190085, 177102, 176033, 6235, 30067, 8399, 5623, 5669, 6207
230000, 38, 1129, 2117, 2283, 3227, 4227, 4616, 1029, 1056, 1000, 1000, 389, 215
30000, 46, 29213, 17064, 16465, 16977, 0, 0, 5064, 0, 5047, 0, 0, 0
90000, 24, 86422, 89710, 70681, 73595, 90755, 53692, 5000, 3300, 22837, 3300, 0, 1650
70000, 24, 66380, 68083, 50822, 31179, 28686, 10806, 4000, 3012, 5000, 2000, 3000, 3000
50000, 38, 38945, 39498, 38272, 29810, 18674, 19391, 2511, 2000, 3000, 4000, 1000, 1000
290000, 42, 154753, 122241, 113434, 115273, 97040, 89942, 7000, 6000, 5000, 5000, 4000, 3000
230000, 28, -5, 2148, 2932, 354, 200, 0, 2153, 2932, 354, 200, 0, 0
200000, 54, 2841, 1709, 1312, 2404, 3786, 1916, 0, 1312, 2404, 3786, 1916, 2299
240000, 38, 234304, 229519, 229676, 234928, 160765, 158184, 7888, 8522, 9260, 5700, 5475, 5520
80000, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
180000, 34, 180373, 176063, 175324, 177197, 181041, 180044, 0, 7632, 6083, 6671, 7515, 6413
240000, 37, -3, -3, 1130, 3525, 0, 2116, 0, 1133, 3525, 0, 2116, 7442
200000, 26, 118267, 103114, 85698, 64423, 49432, 34814, 3263, 5114, 1613, 1402, 3055, 7043
90000, 29, 83158, 91759, 88487, 88201, 87219, 86803, 12128, 0, 3301, 3136, 3156, 3244
200000, 40, 99729, 139201, 155871, 193666, 216666, 18871, 59201, 35000, 54461, 46666, 18871, 0
220000, 26, 1534, 3524, 2130, 7510, 1117, 916, 3524, 2130, 7521, 1117, 916, 2719
300000, 31, 316, 316, 17597, 15257, 9482, 10716, 316, 17597, 2000, 2690, 2000, 316
340000, 42, 14087, 11007, 16971, 10734, 9200, 23818, 11013, 17025, 10734, 9200, 23818, 46291
350000, 43, 2124, 3027, 2448, 4590, 0, 430, 3048, 2460, 4616, 0, 430, 430
270000, 29, 990, 5850, 0, 0, 0, 0, 5850, 0, 0, 0, 0, 0
160000, 31, 11648, 780, 0, 5100, 0, 0, 780, 0, 5100, 0, 0, 0
500000, 45, 0, 0, 1742, 27291, 0, 0, 0, 1742, 27291, 0, 0, 6386
80000, 23, 69584, 66342, 60514, 48965, 29648, 28737, 2519, 1838, 1434, 1015, 1505, 663
160000, 55, 4144, 2016, 3384, 1449, 5542, 7314, 2016, 3399, 1449, 5590, 7314, 1579
150000, 46, 11164, 11713, 11759, 12453, 12147, 12254, 1000, 500, 850, 0, 400, 400
200000, 27, 16093, 11163, 11657, 9423, 9726, 11070, 11197, 11657, 9423, 9726, 11070, 7976
70000, 26, 70251, 29481, 8948, 9006, 10570, 11421, 2000, 1200, 1500, 2000, 1000, 2000
130000, 37, 31280, 32582, 33328, 34310, 35059, 44458, 1813, 1559, 1541, 1290, 10000, 1958
220000, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
400000, 32, 46782, 48075, 48815, 49831, 50821, 51884, 2036, 1776, 1792, 1782, 1844, 1856
20000, 25, 11968, 14564, 27820, 15824, 15761, 12510, 2800, 0, 4000, 1700, 1000, 2000
60000, 39, 32734, 32234, 32136, 31204, 30330, 29934, 1506, 1881, 1422, 1021, 1500, 1056
30000, 24, 27181, 26849, 27594, 28157, 28723, 28059, 2000, 1500, 1000, 1000, 1000, 1000
30000, 23, 27013, 26590, 26249, 22721, 17650, 25602, 1470, 1889, 1400, 384, 1000, 0
270000, 43, 1626, 1443, 1443, 1443, 9629, 1773, 1443, 1443, 1443, 9629, 1773, 14524
200000, 30, 140327, 143137, 145374, 147273, 149244, 151973, 6600, 6000, 5860, 6000, 5000, 0
140000, 52, 1388, 0, 980, 0, 0, 0, 0, 980, 0, 0, 0, 0
80000, 33, 1305, -789, -789, 1042, 1042, 0, 0, 0, 2000, 0, 0, 193
90000, 51, 12822, 10944, 12255, 12192, 12448, 12895, 1188, 1499, 436, 452, 654, 455
130000, 31, 80533, 42126, 44370, 85115, 69011, 70460, 1816, 3060, 69000, 2578, 2671, 2888
140000, 34, 22848, 24459, 26254, 27728, 28047, 29315, 2000, 2000, 2000, 1000, 1500, 2000
600000, 38, 51072, 49889, 39635, 35130, 33229, 32171, 0, 4000, 0, 1500, 2000, 3000
30000, 27, 5334, 697, 12791, 12490, 13990, 300, 3565, 12591, 490, 1500, 300, 0
140000, 36, 50663, 50847, 50768, 50629, 49974, 49897, 1788, 2182, 2041, 1715, 1982, 30000
350000, 32, 67761, 63187, 58719, 60737, 63593, 82202, 8007, 2200, 3000, 4000, 20000, 8000
50000, 50, 12699, 13734, 17634, 17053, 17394, 18563, 1247, 4147, 0, 624, 1451, 0
50000, 23, 50653, 49348, 47995, 40226, 27828, 28411, 2190, 2027, 2204, 996, 1031, 1047
200000, 30, 38398, 20693, 27932, 12585, 45031, 19836, 0, 15015, 0, 45031, 20000, 45010
180000, 35, 1880, 1702, 1196, 870, 3028, 2508, 0, 0, 0, 3028, 0, 326
360000, 25, 20952, 12590, 3479, 3435, 8870, 2020, 12590, 3479, 3446, 8870, 2020, 27043
110000, 56, 34102, 30442, 25656, 22049, 22456, 18326, 2000, 1700, 1800, 1000, 800, 800
30000, 23, 28607, 27868, 28312, 28747, 29439, 29909, 0, 1200, 1200, 1300, 1100, 0
30000, 43, 31273, 30499, 29740, 28736, 28336, 28336, 0, 0, 0, 0, 0, 18
230000, 32, 198704, 202217, 204255, 207347, 51134, 50222, 10000, 10000, 10000, 50000, 2000, 2000
200000, 44, 0, 1904, 0, 0, 0, 2206, 1904, 0, 0, 0, 2206, 686
740000, 35, 960, 8154, 1477, 15713, 8988, 25449, 8229, 1487, 15754, 9012, 25596, 7003
220000, 33, 1037, 1062, 0, 0, 0, 0, 1062, 0, 0, 0, 0, 0
230000, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210000, 28, 85672, 68394, 70305, 65626, 64638, 67498, 6009, 5000, 5000, 5000, 5000, 5000
250000, 28, 0, 0, 0, 0, 4501, 282, 0, 0, 0, 4501, 282, 10351
70000, 24, 75894, 70947, 59783, 18965, 15936, 1518, 10004, 3012, 1000, 1000, 1518, 20911
240000, 28, 121109, 124460, 126384, 126917, 90822, 83742, 6000, 5000, 4000, 4000, 4000, 3000
160000, 42, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210000, 26, 6608, 3582, 63527, 32088, 16731, 62561, 3582, 63000, 20000, 5000, 52343, 15000
290000, 36, 49885, 51400, 0, 0, 0, 0, 2400, 0, 0, 0, 0, 0
420000, 45, -34, 10321, 6244, 2970, 3608, 3019, 2686, 6500, 3004, 3797, 3103, 4302
200000, 30, 25874, 16298, 0, 0, 0, 0, 1048, 0, 0, 0, 0, 0
250000, 36, 2200, 0, 0, 124832, 7984, 1500, 0, 0, 124832, 7984, 1500, 12674
20000, 35, 0, 1492, 0, 0, 0, 0, 1492, 0, 0, 0, 0, 0
110000, 33, 104151, 106217, 108884, 112149, 112507, 114200, 3791, 4368, 5500, 3971, 6280, 10300
400000, 29, 5567, 13011, 22396, 26359, 41627, 16709, 13011, 10001, 5023, 20150, 5082, 4134
610000, 36, 874, -256, -255, -538, 107592, 168966, 0, 1, 0, 108130, 30695, 179
250000, 55, 603, 1867, 2470, 3887, 4731, 8710, 1867, 2661, 3887, 1000, 4000, 1000
280000, 49, 278569, 277306, 225732, 229877, 219267, 225421, 11005, 12000, 12100, 12000, 10000, 10000
20000, 27, 7486, 7826, 9574, 12101, 17128, 13395, 2000, 4574, 5101, 5128, 3395, 5385
20000, 22, 11999, 3617, 4165, 6323, 0, 0, 1062, 1000, 10488, 0, 0, 0
140000, 24, 137037, 127771, 124714, 73593, 73344, 78629, 5053, 3615, 2573, 2858, 8000, 2000
50000, 49, 19208, 19608, 22608, 21951, 22287, 22778, 1000, 3321, 0, 1000, 1000, 1001
220000, 32, 84942, 56366, 4252, 6129, 6423, 7208, 2500, 1500, 2000, 500, 1000, 1000
30000, 24, -5, 565, -25, -25, 4897, 6685, 570, 25, 0, 4922, 6788, 0
20000, 26, 18141, 17718, 18058, 18623, 15692, 15215, 1600, 1700, 1509, 1000, 670, 740
130000, 23, 6271, 6871, 7599, 9459, 10303, 11128, 1500, 1000, 2000, 1000, 1000, 1000
440000, 46, 177425, 180641, 181557, 149944, 113135, 105280, 7700, 8610, 6907, 3727, 3800, 4001
240000, 34, 3403, 2858, 3619, 3262, 3228, 3127, 3502, 4099, 3500, 3228, 3127, 2221
150000, 34, 9779, 60911, 19796, 1725, 1150, 0, 61168, 19796, 1725, 1150, 0, 0
300000, 30, 15575, 22187, 1970, 1687, 248, 600, 10810, 1979, 1695, 249, 600, 585
160000, 27, 124573, 122730, 125319, 125283, 124170, 125140, 5800, 5900, 5900, 4300, 4600, 4400
110000, 41, 108936, 111169, 108740, 0, 0, 0, 3991, 2375, 0, 0, 0, 0
510000, 48, 9686, 19121, 9891, 8600, 3365, 6011, 19121, 9922, 8600, 3365, 6011, 3301
300000, 50, 22443, 31175, 26476, 27782, 23325, 49146, 31175, 26476, 27782, 23325, 49146, 13164
160000, 29, 36134, 21827, 421, 421, 2876, 1949, 21000, 421, 421, 2876, 1949, 8090
50000, 42, 34542, 30557, 29577, 29529, 28276, 28768, 1000, 1000, 1000, 1000, 1000, 1000
140000, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200000, 46, 14617, 1261, 8187, 1261, 1261, 1261, 1261, 8187, 1261, 1261, 1261, 1261
70000, 27, 25773, 28943, 28184, 28449, 30379, 30931, 3600, 0, 1030, 2400, 1200, 0
200000, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80000, 39, 129966, 123747, 106582, 94318, 113474, 57324, 9685, 0, 3659, 13500, 2078, 2152
180000, 44, 174830, 178917, 182777, 171239, 119060, 121981, 7000, 6800, 6800, 4500, 5000, 5000
490000, 38, 0, 0, 0, 0, 163, 1256, 0, 0, 0, 163, 1256, 1000
550000, 39, 67886, 67806, 66328, 26422, 21386, 17674, 3688, 2577, 2169, 1000, 602, 890
360000, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253
80000, 29, 78293, 79555, 77025, 76991, 79066, 75356, 3161, 4000, 3000, 3500, 3100, 5700
140000, 29, 129289, 90352, 85052, 65758, 46847, 39777, 3713, 3546, 2589, 1960, 1733, 1379
120000, 25, 75913, 78060, 64074, 64074, 0, 0, 4501, 2562, 0, 0, 0, 0
140000, 26, 12436, 14910, 13780, 13710, 488, -1450, 3380, 1200, 2000, 500, 0, 0
220000, 32, 93682, 96466, 99009, 100462, 102614, 104806, 4337, 5000, 4000, 3824, 4000, 4000
200000, 29, 65935, 25574, 28727, 19164, 0, 0, 1011, 31209, 383, 0, 0, 0
360000, 33, 8552, 1118, 1227, 1541, 1389, 390, 1118, 1227, 1541, 1389, 390, 390
50000, 50, 0, 1381, 1214, 1494, 457, 5523, 1381, 0, 457, 0, 5523, 10379
450000, 35, 347994, 311267, 365723, 370496, 374405, 373155, 0, 90000, 14011, 14029, 14052, 14000
370000, 28, 87248, 82477, 71825, 69872, 63656, 46555, 2896, 2097, 2000, 1818, 1044, 28034
150000, 24, 66347, 15768, 10874, 4466, 2125, 4421, 1827, 1777, 1175, 2125, 4421, 21607
170000, 44, 29940, 15903, 5641, 2194, 18601, 2557, 15927, 5641, 2194, 18601, 2557, 3871
50000, 45, 35116, 26171, 25088, 21090, 21749, 22386, 1441, 1500, 756, 1000, 1000, 829
320000, 35, 0, 0, 2500, 0, 0, 0, 0, 2500, 0, 0, 0, 0
200000, 33, -7082, 12270, 29787, 32040, 7773, 12681, 21179, 20000, 3000, 1000, 5000, 500
180000, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370000, 34, 104114, 233130, 222640, 184330, 169078, 167940, 210000, 9413, 7900, 6000, 6000, 7000
280000, 37, 3915, 6686, 3719, 11013, 21011, 29459, 6691, 85, 11045, 21012, 29460, 10284
10000, 23, 2400, 2400, 2400, 2400, 2400, 1800, 0, 0, 0, 0, 0, 0
430000, 29, 67336, 53400, 52214, 32386, 32848, 28557, 3261, 3051, 1199, 2000, 2000, 140908
370000, 38, 75823, 63617, 65585, 67223, 62201, 64356, 5000, 3000, 3003, 3000, 3500, 60000
80000, 46, 74745, 76314, 77344, 49168, 48243, 47810, 2815, 2345, 1763, 1854, 1737, 1774
80000, 52, 82198, 80531, 42334, 39137, 39074, 40103, 3543, 1139, 40003, 2000, 2100, 24
100000, 54, 40112, 40981, 41963, 43012, 33270, 33967, 1661, 1766, 1942, 1200, 1233, 1241
190000, 28, 141693, 143464, 146943, 151905, 153538, 156664, 5618, 5795, 7408, 5645, 5753, 6370
130000, 32, 51559, 50465, 51531, 52076, 55432, 56571, 0, 2500, 2000, 4200, 2200, 0
80000, 40, 78610, 80666, 82713, 80838, 49575, 48354, 3900, 4000, 0, 1920, 1800, 1800
30000, 28, 11692, 14505, 17262, 16690, 17763, 18960, 3000, 3000, 0, 1500, 1500, 1500
210000, 30, 23375, 21829, 11057, 26520, 27894, 18772, 20000, 12000, 27000, 30000, 10000, 21000
50000, 53, 46778, 47770, 49009, 50593, 20218, 20645, 1770, 2009, 2593, 1000, 752, 1017
120000, 35, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 150, 974
250000, 54, 390, 1090, 390, 2855, 390, 2950, 1090, 390, 2855, 0, 2950, 0
360000, 46, 42094, 10594, 31532, 46342, 56571, 65268, 10600, 30000, 20000, 15000, 10000, 10000
90000, 35, 35232, 38329, 37433, 38507, 39468, 40183, 4000, 0, 1700, 1600, 1500, 4000
60000, 26, 27402, 26455, 28017, 25011, 28143, 24712, 1500, 4022, 1500, 3500, 1000, 1000
190000, 28, 43072, 43537, 41016, 40702, 40676, 27560, 3768, 3500, 2500, 4000, 3000, 3000
470000, 42, 10360, 7450, 5719, 1730, -7, 24672, 2474, 1751, 1012, 0, 24679, 2600
130000, 51, 124619, 128845, 131045, 94390, 91111, 93112, 6301, 6000, 5000, 4000, 3500, 4000
200000, 23, 61650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200000, 39, 345, 355, 0, 0, 907, 0, 355, 0, 0, 907, 0, 0
300000, 36, 28292, 28686, 29052, 16662, 9187, 3617, 1583, 1364, 1042, 402, 3631, 7796
200000, 27, 201202, 202252, 195276, 167209, 144232, 137271, 15200, 9600, 9503, 5148, 4968, 4930
80000, 30, 36968, 390, 0, 0, 19688, 5800, 390, 0, 0, 19688, 5800, 0
50000, 23, 40760, 39660, 23203, 18983, 13466, 18878, 1500, 1500, 1100, 1466, 5556, 598
140000, 35, 127794, 120770, 116399, 112055, 107364, 107762, 4317, 4189, 5411, 3800, 4024, 4100
400000, 34, 95390, 95654, 97702, 98972, 101154, 102371, 2988, 3780, 3000, 3004, 2988, 2827
50000, 22, 31285, 30275, 26633, 19576, 15794, 19496, 3000, 2000, 0, 4532, 4500, 4500
30000, 42, 22943, 47912, 25023, 25768, 26410, 27960, 1700, 1755, 1500, 1000, 1909, 1000
30000, 50, 17891, 19087, 20078, 20935, 17228, 17606, 1800, 1600, 1600, 1000, 734, 481
280000, 27, 0, 0, 0, 479, 2463, 1457, 0, 0, 479, 2477, 1467, 574
160000, 36, 27204, 897, 1066, 1760, 880, 5510, 897, 1066, 1760, 0, 5510, 0
500000, 35, 0, 640, 31762, 42935, 2464, 2532, 640, 31764, 51986, 55000, 2532, 5717
30000, 46, 26840, 25311, 25906, 25494, 24986, 24915, 0, 1804, 1200, 500, 737, 0
450000, 43, 7361, 8670, 6982, 15945, 7841, 7676, 8692, 7010, 15998, 7871, 7696, 6957
400000, 27, 5457, 4438, 5048, 7013, 52189, 16153, 4460, 5072, 7048, 52317, 16232, 4516
150000, 33, 1879, 69842, 2777, 945, -5, 1951, 69842, 2785, 947, 0, 1956, 900
140000, 40, 67371, 69027, 56175, 57666, 59604, 62480, 3100, 3888, 2800, 2800, 3800, 3000
230000, 34, 1103, 16234, 68813, 4427, 13882, 41463, 16286, 65280, 4446, 13949, 41660, 9005
20000, 36, 17216, 17541, 18300, 19100, 2200, 0, 900, 1200, 1000, 100, 0, 0
210000, 37, 430, 1570, 17036, 73158, 46823, 1427, 1570, 17036, 73158, 936, 29, 630
110000, 46, 105851, 108187, 108015, 88618, 71865, 65629, 5604, 4661, 3560, 4915, 0, 3000
120000, 35, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240
210000, 32, -974, -974, 20363, 770, 0, 6138, 0, 21337, 770, 0, 6138, 0
320000, 45, 300598, 308931, 186223, 114605, 117159, 119733, 14227, 9334, 4106, 4405, 4678, 4527
30000, 32, 30096, 30287, 28823, 26799, 25457, 26143, 1494, 1445, 1506, 912, 1097, 1000
420000, 27, 1486, -3341, 116659, 119808, 122181, 130976, 2679, 120000, 5003, 5000, 10979, 5016
80000, 27, 78933, 78244, 81584, 78795, 79402, 80385, 3400, 6900, 0, 2800, 3100, 3000
20000, 25, 14549, 17144, 16580, 18366, 18766, 18324, 2845, 0, 2067, 1000, 0, 1664
450000, 38, 87836, 92361, 96013, 34079, 35629, 59829, 6000, 6000, 10000, 15000, 35000, 115000
90000, 60, 1933, 63201, 5322, 27878, 27243, 27799, 63201, 5322, 26400, 545, 556, 1274
250000, 52, 1376, 4038, 313, 316, 657, 993, 4038, 313, 316, 657, 993, 3039
350000, 48, 181212, 6021, 154505, 19653, 26963, 55533, 6046, 157181, 19751, 27070, 55613, 11811
120000, 30, 84094, 85804, 86212, 87003, 88833, 92348, 3081, 4001, 3114, 3232, 5000, 4000
50000, 32, 32814, 32004, 33017, 33868, 38151, 37253, 0, 1550, 1400, 5000, 0, 0
20000, 43, 11511, 12521, 13851, 14558, 14847, 15157, 1205, 1535, 1242, 531, 549, 552
20000, 40, 19088, 13828, 9290, 6636, 2941, 642, 1248, 1200, 1156, 1000, 700, 4600
450000, 33, 67139, 60995, 62728, 63223, 63011, 43156, 3000, 3000, 2000, 8110, 2600, 2000
60000, 30, 15442, 16091, 17512, 18413, 19951, 21454, 1200, 2000, 1500, 2000, 2000, 1300
20000, 22, 22353, 21720, 21098, 20334, 19943, 19956, 0, 0, 0, 458, 463, 235
50000, 36, 3477, 1909, 1726, 991, 5777, 5968, 1909, 1726, 991, 5782, 5968, 2045
100000, 25, 98349, 97473, 91096, 76371, 77162, 78084, 3600, 3000, 2700, 2800, 3000, 2800
220000, 40, 5785, 4164, 8553, 11652, 14968, 7898, 4183, 8603, 11709, 15823, 7937, 5302
210000, 26, 23245, 8487, 17950, 18915, 19359, 21604, 3487, 10000, 2000, 1000, 3000, 1000
400000, 46, 260, 58257, 42948, 25962, 15316, 6813, 60064, 42, 1202, 9, 6813, 4682
50000, 28, 19930, 19316, 20347, 21354, 21630, 23123, 0, 1646, 1653, 929, 2000, 0
150000, 35, 0, 1070, -240, -240, -240, 390, 1070, 0, 0, 0, 1170, 390
100000, 36, 92675, 92857, 80748, 80708, 75366, 76590, 3445, 709, 6077, 2805, 2906, 0
300000, 26, 293554, 291421, 3760, 3359, 10670, 2969, 7877, 5016, 5008, 10032, 2977, 11875
10000, 32, 4695, 5719, 6733, 7616, 7779, 8646, 1103, 1117, 1000, 286, 1000, 200
60000, 38, 4764, 30500, 0, 0, 52829, 41404, 30500, 0, 0, 52829, 41404, 22401
560000, 28, 2740, 2740, 2740, 2740, 1703, 27802, 2740, 2740, 2740, 1703, 27802, 1500
230000, 46, 4328, 1518, 1958, 368, 1613, 1371, 1518, 1972, 368, 1613, 1371, 752
100000, 30, 0, 0, 0, 1378, 1209, 3174, 0, 0, 1378, 0, 2000, 2000
20000, 22, 14993, 16244, 18300, 18100, -1900, 0, 1800, 2800, 0, 0, 1900, 0
80000, 29, 89061, 31367, 34848, 69990, 36711, 38103, 4000, 4000, 2000, 4000, 2000, 2000
180000, 64, 18084, 1703, 3681, 21325, 2228, 856, 1703, 3697, 21330, 2228, 1531, 16934
390000, 30, 86124, 89129, 90294, 92243, 94186, 97562, 4300, 3437, 3346, 3475, 5000, 10005
180000, 24, 130780, 121531, 112378, 93411, 95559, 94356, 4700, 4500, 3300, 3600, 3900, 3500
50000, 32, 36062, 36345, 10529, 8337, 2475, 0, 1500, 1847, 1000, 0, 0, 0
100000, 28, 4864, 9089, 13534, 16158, 6700, 7730, 5800, 6000, 4375, 6700, 3000, 0
100000, 32, 0, 325, 650, 325, 647, 7706, 650, 650, 0, 647, 7706, 1679
100000, 46, 97515, 99028, 96592, 99801, 27930, 27377, 4000, 0, 5000, 2000, 1116, 1500
60000, 30, 60558, 59361, 60167, 58078, 59198, 60677, 3500, 3000, 1000, 2000, 2000, 1000
100000, 28, 106203, 108327, 106142, 102449, 100212, 102674, 8000, 5300, 3605, 3500, 4100, 3000
50000, 29, 49624, 48530, 50255, 49104, 51044, 50933, 0, 2800, 0, 3000, 800, 3000
80000, 25, 47369, 49524, 48461, 45943, 46660, 46118, 4400, 1500, 1500, 1742, 1800, 2100
210000, 46, 50720, 52174, 48957, 49848, 59060, 60420, 3111, 2109, 2000, 10000, 6032, 5030
260000, 33, 0, 926, 650, 3562, 3044, 3044, 926, 650, 3562, 0, 0, 0
230000, 25, 248, 248, 248, 248, 248, 248, 248, 248, 248, 248, 248, 248
500000, 54, 10929, 4152, 22722, 7521, 71439, 8981, 4152, 22827, 7521, 71439, 981, 51582
200000, 36, 136286, 183615, 184792, 195062, 195156, 192436, 50000, 7000, 15000, 7500, 7500, 10000
70000, 24, 15932, 16879, 16315, 17099, 16683, 18753, 1500, 0, 1355, 0, 2353, 0
50000, 22, 3560, 4582, 7692, 12048, 3750, 95, 1090, 3200, 0, 2000, 95, 29355
10000, 24, 6524, 7559, 9564, 9264, 9862, 10050, 1300, 2300, 0, 900, 500, 0
80000, 48, 79518, 77757, 32325, 25670, 30089, 29395, 2264, 1420, 1002, 6005, 2000, 970
180000, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70000, 23, 64882, 63824, 63352, 28085, 28487, 27006, 2782, 2700, 1732, 1134, 1128, 1003
450000, 41, 104624, 28114, 19758, 12518, 18328, 14879, 28114, 1424, 12518, 18328, 14879, 34744
50000, 27, 492, 492, 492, 492, 492, 470, 493, 493, 493, 493, 471, 7739
230000, 35, 2873, 29488, 65868, 58171, 56033, 47192, 29525, 50014, 8242, 7032, 5030, 8007
50000, 27, 49959, 47675, 48349, 46192, 45272, 46230, 2100, 2426, 2100, 1600, 2000, 1900
50000, 49, 46468, 50669, 48701, 49066, 30177, 29274, 5000, 0, 2500, 1151, 1156, 1052
80000, 34, 585, -395, -2241, 0, 0, 0, 395, 1846, 8759, 0, 0, 0
70000, 23, 7531, 8545, 9588, 10900, 46462, 47599, 1145, 1188, 1500, 36000, 2000, 1668
430000, 42, 38495, 11935, 32878, 115683, 84049, 37210, 11935, 32887, 115683, 0, 37210, 29559
210000, 31, 1154, 1368, 1080, 1567, 788, 0, 1368, 1080, 1567, 788, 0, 1638
70000, 26, 23409, 23174, 26103, 28342, 24894, 25272, 3003, 5106, 4026, 755, 1029, 5303
20000, 25, 2650, 0, 855, 640, 0, 0, 0, 855, 640, 0, 0, 2742
110000, 42, 57046, 51005, 48572, 49299, 47126, 48215, 0, 2100, 2500, 2000, 2250, 1200
250000, 31, 142905, 113367, 93844, 74441, 74553, 64640, 4000, 4100, 3010, 2205, 2045, 2200
30000, 39, 30238, 30166, 29745, 27468, 27436, 27613, 2000, 1635, 1438, 796, 5000, 1000
150000, 34, 0, 0, 0, 600, -150, -150, 0, 0, 600, 0, 0, 0
230000, 53, 148058, 161291, 136908, 118358, 115497, 118539, 20074, 6246, 8836, 5955, 8984, 4507
50000, 25, 45342, 44719, 40002, 38008, 31898, 20154, 2000, 5040, 8034, 3029, 5000, 49436
300000, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200000, 40, 132563, 135202, 137111, 137121, 139343, 141859, 4841, 5047, 4922, 4926, 5105, 5500
50000, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240000, 26, 1611, 1435, 2236, 3166, 1925, 3326, 14, 2236, 3166, 0, 3326, 490
360000, 36, 1365, 2703, 863, 390, 390, 3540, 3000, 1000, 1000, 390, 3540, 390
50000, 36, 46714, 47404, 48786, 49768, 27838, 84810, 1766, 2148, 2130, 1200, 1012, 2034
120000, 27, 85492, 83567, 78276, 78971, 80907, 79219, 3500, 4326, 3000, 9000, 0, 3000
210000, 36, 57605, 58727, 59854, 61330, 62394, 63912, 3000, 3000, 2804, 3000, 3000, 2468
240000, 38, 107425, 109678, 111948, 112626, 113988, 116315, 5500, 5500, 4000, 4700, 4300, 4500
320000, 27, 0, 638, 500, 0, 0, 0, 638, 0, 0, 0, 0, 0
70000, 59, 67088, 64376, 62004, 62985, 69380, 70498, 2244, 2301, 2254, 7600, 2500, 2422
20000, 47, 1343, 1547, 1539, 1066, 18187, 18212, 1547, 1539, 1066, 18660, 771, 1000
360000, 33, 20376, 17726, 18797, 15816, 16112, 10793, 1500, 2016, 1095, 1024, 350, 1323
200000, 37, 214261, 210315, 206563, 202896, 173111, 170326, 8000, 9000, 8000, 7000, 7200, 10500
290000, 43, 170373, 168738, 103299, 104583, 106447, 104045, 5007, 3500, 3500, 4000, 4000, 5000
50000, 32, 36211, 28530, 20084, 18088, 18476, 20168, 1709, 2004, 7497, 671, 2000, 6100
240000, 31, 43601, -15, -15, -15, -15, 1185, 0, 0, 0, 0, 1200, 0
140000, 27, 136899, 139889, 142460, 142020, 139879, 140810, 5200, 6000, 5500, 5900, 5200, 5000
340000, 33, 411, 10983, 8548, 11190, 8210, 7981, 11038, 8591, 11246, 8251, 8021, 0
100000, 33, 75374, 44796, 47294, 38712, 39304, 40479, 2000, 5000, 1521, 1595, 2000, 2716
140000, 27, 16437, 18848, 21209, 25503, 27918, 37186, 3000, 3000, 5000, 3000, 10000, 4000
210000, 27, 161055, 156712, 157087, 177934, 136807, 139230, 6000, 7000, 8000, 6574, 5500, 5500
80000, 26, 40216, 10400, 10935, 2318, -711, -708, 1400, 10935, 2324, 707, 3, 45906
20000, 39, 20246, 36350, 18910, 33500, -15306, 20000, 3000, 3000, 290, 5000, 35306, 0
200000, 30, 0, 0, 324, 3741, 1374, 2932, 0, 324, 3741, 0, 3118, 0
200000, 39, 25483, 31537, 34114, 29982, -18, -18, 6541, 5351, 200, 0, 0, 0
200000, 26, 71574, 74755, 76945, 82914, 83733, 80498, 5000, 4000, 8000, 2900, 0, 5700
30000, 28, 36541, 17625, 26243, 25829, -175, 664, 5000, 11000, 3000, 2000, 1500, 0
80000, 42, 71650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210000, 27, 1441, 2557, 3655, 0, 41257, 35432, 3000, 3626, 0, 41257, 709, 0
50000, 55, 13741, 14750, 15774, 17087, 17119, 17602, 1243, 1267, 1580, 612, 758, 700
340000, 36, 91938, 85927, 71707, 92695, 86244, 71538, 3911, 5104, 92695, 3114, 2613, 2366
420000, 36, 3581, 16629, 33433, 28468, 35669, 23317, 16647, 33595, 16000, 36625, 23317, 23983
30000, 41, 25562, 23250, 23217, 21295, 19076, 9292, 0, 1600, 1500, 1000, 1720, 0
